Sku|OfferTermCode|Platform|Tenancy|Operation|UsageType|Region|Service|InstanceType|OperatingSystem|AdjustedPricePerUnit|OnDemandHourlyCost|BreakevenPercentage|UpfrontFee|LeaseTerm|PurchaseOption|OfferingClass|TermType|Key|ReservedInstanceCost|OnDemandCostForTerm|CostSavings|PercentSavings|vCPU|Memory
FCKJ4RZ5F2AEKD49|VHSX6N8RTZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|APS1-NodeUsage:cache.m2.2xlarge|ap-southeast-1|AmazonElastiCache|cache.m2.2xlarge|ElastiCache Redis|0.294|0.678|0.462139069606641|508|3|LIGHT_UTILIZATION|STANDARD|RESERVED|3::LIGHT_UTILIZATION::STANDARD|8234.32|17817.84|9583.52|53.786|4|33.8
FCKJ4RZ5F2AEKD49|DK9W8XRWES|ElastiCache Redis|Shared|CreateCacheCluster:0002|APS1-NodeUsage:cache.m2.2xlarge|ap-southeast-1|AmazonElastiCache|cache.m2.2xlarge|ElastiCache Redis|0.372|0.678|0.605581821365553|338|1|LIGHT_UTILIZATION|STANDARD|RESERVED|1::LIGHT_UTILIZATION::STANDARD|3596.72|5939.28|2342.56|39.442|4|33.8
FCKJ4RZ5F2AEKD49|KGRZ3REEDN|ElastiCache Redis|Shared|CreateCacheCluster:0002|APS1-NodeUsage:cache.m2.2xlarge|ap-southeast-1|AmazonElastiCache|cache.m2.2xlarge|ElastiCache Redis|0.199|0.678|0.363440237424963|1246|3|MEDIUM_UTILIZATION|STANDARD|RESERVED|3::MEDIUM_UTILIZATION::STANDARD|6475.72|17817.84|11342.12|63.656|4|33.8
FCKJ4RZ5F2AEKD49|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|APS1-NodeUsage:cache.m2.2xlarge|ap-southeast-1|AmazonElastiCache|cache.m2.2xlarge|ElastiCache Redis|0.218|0.678|0.487378941555205|985|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|2894.68|5939.28|3044.6|51.262|4|33.8
H4D8TNPY9RBMUZBC|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|APS1-NodeUsage:cache.r3.xlarge|ap-southeast-1|AmazonElastiCache|cache.r3.xlarge|ElastiCache Redis|0.178|0.546|0.650910733102514|1554|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|3113.28|4782.96|1669.68|34.909|4|28.4
H4D8TNPY9RBMUZBC|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|APS1-NodeUsage:cache.r3.xlarge|ap-southeast-1|AmazonElastiCache|cache.r3.xlarge|ElastiCache Redis|0.131|0.546|0.446493384849549|2964|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|6406.68|14348.88|7942.2|55.351|4|28.4
SY3WH7M3HPHH9FXA|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|EU-NodeUsage:cache.r4.16xlarge|eu-west-1|AmazonElastiCache|cache.r4.16xlarge|ElastiCache Memcached|1.9|8.112|0.434236518272345|42640|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|92572|213183.36|120611.36|56.576|64|407
SY3WH7M3HPHH9FXA|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|EU-NodeUsage:cache.r4.16xlarge|eu-west-1|AmazonElastiCache|cache.r4.16xlarge|ElastiCache Memcached|2.552|8.112|0.628691470103483|22320|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|44675.52|71061.12|26385.6|37.131|64|407
U92W9ZQMVZJT8QZD|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|APN2-NodeUsage:cache.r4.xlarge|ap-northeast-2|AmazonElastiCache|cache.r4.xlarge|ElastiCache Redis|0.219|0.546|0.651362336293843|1197|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|3115.44|4782.96|1667.52|34.864|4|25.05
U92W9ZQMVZJT8QZD|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|APN2-NodeUsage:cache.r4.xlarge|ap-northeast-2|AmazonElastiCache|cache.r4.xlarge|ElastiCache Redis|0.15|0.546|0.446724761793255|2468|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|6410|14348.88|7938.88|55.328|4|25.05
WFA4VYWET8NE6NNX|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|USW1-NodeUsage:cache.m2.xlarge|us-west-1|AmazonElastiCache|cache.m2.xlarge|ElastiCache Redis|0.072|0.339|0.293095010394077|719|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|2611.16|8908.92|6297.76|70.69|2|16.7
WFA4VYWET8NE6NNX|KGRZ3REEDN|ElastiCache Redis|Shared|CreateCacheCluster:0002|USW1-NodeUsage:cache.m2.xlarge|us-west-1|AmazonElastiCache|cache.m2.xlarge|ElastiCache Redis|0.088|0.339|0.326374016154596|595|3|MEDIUM_UTILIZATION|STANDARD|RESERVED|3::MEDIUM_UTILIZATION::STANDARD|2907.64|8908.92|6001.28|67.363|2|16.7
WFA4VYWET8NE6NNX|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|USW1-NodeUsage:cache.m2.xlarge|us-west-1|AmazonElastiCache|cache.m2.xlarge|ElastiCache Redis|0.095|0.339|0.439514553952668|473|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|1305.2|2969.64|1664.44|56.049|2|16.7
WFA4VYWET8NE6NNX|JRBFQ5DASS|ElastiCache Redis|Shared|CreateCacheCluster:0002|USW1-NodeUsage:cache.m2.xlarge|us-west-1|AmazonElastiCache|cache.m2.xlarge|ElastiCache Redis|0.114|0.339|0.467948976980375|391|1|MEDIUM_UTILIZATION|STANDARD|RESERVED|1::MEDIUM_UTILIZATION::STANDARD|1389.64|2969.64|1580|53.205|2|16.7
WFA4VYWET8NE6NNX|VHSX6N8RTZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|USW1-NodeUsage:cache.m2.xlarge|us-west-1|AmazonElastiCache|cache.m2.xlarge|ElastiCache Redis|0.132|0.339|0.416207576226973|239|3|LIGHT_UTILIZATION|STANDARD|RESERVED|3::LIGHT_UTILIZATION::STANDARD|3707.96|8908.92|5200.96|58.379|2|16.7
WFA4VYWET8NE6NNX|DK9W8XRWES|ElastiCache Redis|Shared|CreateCacheCluster:0002|USW1-NodeUsage:cache.m2.xlarge|us-west-1|AmazonElastiCache|cache.m2.xlarge|ElastiCache Redis|0.166|0.339|0.544564324295201|163|1|LIGHT_UTILIZATION|STANDARD|RESERVED|1::LIGHT_UTILIZATION::STANDARD|1617.16|2969.64|1352.48|45.544|2|16.7
E96CASZEGHNTHT6X|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|USE2-NodeUsage:cache.r3.8xlarge|us-east-2|AmazonElastiCache|cache.r3.8xlarge|ElastiCache Redis|0.729|3.64|0.37305476106846|16528|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|35686.12|95659.2|59973.08|62.695|32|237
E96CASZEGHNTHT6X|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|USE2-NodeUsage:cache.r3.8xlarge|us-east-2|AmazonElastiCache|cache.r3.8xlarge|ElastiCache Redis|0.983|3.64|0.541518641176175|8656|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|17267.08|31886.4|14619.32|45.848|32|237
9A3AK2FUWHZZMUU7|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|USE2-NodeUsage:cache.r4.xlarge|us-east-2|AmazonElastiCache|cache.r4.xlarge|ElastiCache Memcached|0.091|0.455|0.372780035793734|2066|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|4457.48|11957.4|7499.92|62.722|4|25.05
9A3AK2FUWHZZMUU7|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|USE2-NodeUsage:cache.r4.xlarge|us-east-2|AmazonElastiCache|cache.r4.xlarge|ElastiCache Memcached|0.123|0.455|0.541793366450901|1082|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|2159.48|3985.8|1826.32|45.821|4|25.05
V8XKNPHR234GEHBU|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APS2-NodeUsage:cache.m1.medium|ap-southeast-2|AmazonElastiCache|cache.m1.medium|ElastiCache Memcached|0.043|0.146|0.505629574028899|270|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|646.68|1278.96|632.28|49.437|1|3.35
V8XKNPHR234GEHBU|KGRZ3REEDN|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APS2-NodeUsage:cache.m1.medium|ap-southeast-2|AmazonElastiCache|cache.m1.medium|ElastiCache Memcached|0.04|0.146|0.36571380913659|352|3|MEDIUM_UTILIZATION|STANDARD|RESERVED|3::MEDIUM_UTILIZATION::STANDARD|1403.2|3836.88|2433.68|63.429|1|3.35
V8XKNPHR234GEHBU|DK9W8XRWES|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APS2-NodeUsage:cache.m1.medium|ap-southeast-2|AmazonElastiCache|cache.m1.medium|ElastiCache Memcached|0.078|0.146|0.610089447676237|97|1|LIGHT_UTILIZATION|STANDARD|RESERVED|1::LIGHT_UTILIZATION::STANDARD|780.28|1278.96|498.68|38.991|1|3.35
V8XKNPHR234GEHBU|VHSX6N8RTZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APS2-NodeUsage:cache.m1.medium|ap-southeast-2|AmazonElastiCache|cache.m1.medium|ElastiCache Memcached|0.062|0.146|0.461666770918038|142|3|LIGHT_UTILIZATION|STANDARD|RESERVED|3::LIGHT_UTILIZATION::STANDARD|1771.36|3836.88|2065.52|53.833|1|3.35
V8XKNPHR234GEHBU|JRBFQ5DASS|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APS2-NodeUsage:cache.m1.medium|ap-southeast-2|AmazonElastiCache|cache.m1.medium|ElastiCache Memcached|0.052|0.146|0.529742916119347|222|1|MEDIUM_UTILIZATION|STANDARD|RESERVED|1::MEDIUM_UTILIZATION::STANDARD|677.52|1278.96|601.44|47.026|1|3.35
V8XKNPHR234GEHBU|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APS2-NodeUsage:cache.m1.medium|ap-southeast-2|AmazonElastiCache|cache.m1.medium|ElastiCache Memcached|0.034|0.146|0.343122537061362|423|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|1316.52|3836.88|2520.36|65.688|1|3.35
6W3N3VANEDZ2NX8J|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|EUC1-NodeUsage:cache.t2.micro|eu-central-1|AmazonElastiCache|cache.t2.micro|ElastiCache Redis|0.005|0.019|0.475446607386045|106|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|237.4|499.32|261.92|52.455|1|0.555
6W3N3VANEDZ2NX8J|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|EUC1-NodeUsage:cache.t2.micro|eu-central-1|AmazonElastiCache|cache.t2.micro|ElastiCache Redis|0.006|0.019|0.688296082672435|62|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|114.56|166.44|51.88|31.17|1|0.555
VXA93FXYFQHRAFEX|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|EU-NodeUsage:cache.m3.large|eu-west-1|AmazonElastiCache|cache.m3.large|ElastiCache Redis|0.089|0.2|0.697853881278539|443|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|1222.64|1752|529.36|30.215|2|6.05
VXA93FXYFQHRAFEX|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|EU-NodeUsage:cache.m3.large|eu-west-1|AmazonElastiCache|cache.m3.large|ElastiCache Redis|0.067|0.2|0.463044140030441|673|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|2433.76|5256|2822.24|53.696|2|6.05
8CF4S3X94NHDCTD5|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|CAN1-NodeUsage:cache.t2.small|ca-central-1|AmazonElastiCache|cache.t2.small|ElastiCache Memcached|0.009|0.037|0.490065407873627|240|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|476.52|972.36|495.84|50.993|1|1.55
8CF4S3X94NHDCTD5|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|CAN1-NodeUsage:cache.t2.small|ca-central-1|AmazonElastiCache|cache.t2.small|ElastiCache Memcached|0.012|0.037|0.669875354806862|112|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|217.12|324.12|107|33.012|1|1.55
HPNGZPPFM3X4CC9E|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APN1-NodeUsage:cache.m1.xlarge|ap-northeast-1|AmazonElastiCache|cache.m1.xlarge|ElastiCache Memcached|0.142|0.571|0.358710052326155|1651|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|5382.76|15005.88|9623.12|64.129|4|14.6
HPNGZPPFM3X4CC9E|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APN1-NodeUsage:cache.m1.xlarge|ap-northeast-1|AmazonElastiCache|cache.m1.xlarge|ElastiCache Memcached|0.184|0.571|0.537357355916481|1076|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|2687.84|5001.96|2314.12|46.264|4|14.6
HPNGZPPFM3X4CC9E|DK9W8XRWES|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APN1-NodeUsage:cache.m1.xlarge|ap-northeast-1|AmazonElastiCache|cache.m1.xlarge|ElastiCache Memcached|0.344|0.571|0.677422450399443|375|1|LIGHT_UTILIZATION|STANDARD|RESERVED|1::LIGHT_UTILIZATION::STANDARD|3388.44|5001.96|1613.52|32.258|4|14.6
HPNGZPPFM3X4CC9E|JRBFQ5DASS|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APN1-NodeUsage:cache.m1.xlarge|ap-northeast-1|AmazonElastiCache|cache.m1.xlarge|ElastiCache Memcached|0.237|0.571|0.601788099065167|934|1|MEDIUM_UTILIZATION|STANDARD|RESERVED|1::MEDIUM_UTILIZATION::STANDARD|3010.12|5001.96|1991.84|39.821|4|14.6
HPNGZPPFM3X4CC9E|KGRZ3REEDN|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APN1-NodeUsage:cache.m1.xlarge|ap-northeast-1|AmazonElastiCache|cache.m1.xlarge|ElastiCache Memcached|0.186|0.571|0.423039501848609|1460|3|MEDIUM_UTILIZATION|STANDARD|RESERVED|3::MEDIUM_UTILIZATION::STANDARD|6348.08|15005.88|8657.8|57.696|4|14.6
HPNGZPPFM3X4CC9E|VHSX6N8RTZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APN1-NodeUsage:cache.m1.xlarge|ap-northeast-1|AmazonElastiCache|cache.m1.xlarge|ElastiCache Memcached|0.271|0.571|0.513923875174265|590|3|LIGHT_UTILIZATION|STANDARD|RESERVED|3::LIGHT_UTILIZATION::STANDARD|7711.88|15005.88|7294|48.608|4|14.6
ZS57XFF22BGRKF2X|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|SAE1-NodeUsage:cache.m3.large|sa-east-1|AmazonElastiCache|cache.m3.large|ElastiCache Redis|0.065|0.235|0.541338773924026|545|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|1114.4|2058.6|944.2|45.866|2|6.05
ZS57XFF22BGRKF2X|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|SAE1-NodeUsage:cache.m3.large|sa-east-1|AmazonElastiCache|cache.m3.large|ElastiCache Redis|0.061|0.235|0.406599954661744|908|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|2511.08|6175.8|3664.72|59.34|2|6.05
X3QZJGCJVECRVSM4|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|USW2-NodeUsage:cache.r4.large|us-west-2|AmazonElastiCache|cache.r4.large|ElastiCache Memcached|0.061|0.228|0.53841224064728|541|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|1075.36|1997.28|921.92|46.159|2|12.3
X3QZJGCJVECRVSM4|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|USW2-NodeUsage:cache.r4.large|us-west-2|AmazonElastiCache|cache.r4.large|ElastiCache Memcached|0.046|0.228|0.37415551817138|1033|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|2241.88|5991.84|3749.96|62.584|2|12.3
KRQHZ3VRXQ8RFY3U|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|USW1-NodeUsage:cache.r3.xlarge|us-west-1|AmazonElastiCache|cache.r3.xlarge|ElastiCache Memcached|0.16|0.507|0.629677663397369|1395|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|2796.6|4441.32|1644.72|37.032|4|28.4
KRQHZ3VRXQ8RFY3U|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|USW1-NodeUsage:cache.r3.xlarge|us-west-1|AmazonElastiCache|cache.r3.xlarge|ElastiCache Memcached|0.119|0.507|0.434729614919288|2665|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|5792.32|13323.96|7531.64|56.527|4|28.4
VE3YYDM39XFPTUZD|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|NodeUsage:cache.t2.medium|us-east-1|AmazonElastiCache|cache.t2.medium|ElastiCache Memcached|0.023|0.068|0.680701047542305|204|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|405.48|595.68|190.2|31.93|2|3.22
VE3YYDM39XFPTUZD|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|NodeUsage:cache.t2.medium|us-east-1|AmazonElastiCache|cache.t2.medium|ElastiCache Memcached|0.015|0.068|0.464567105380965|436|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|830.2|1787.04|956.84|53.543|2|3.22
NJV2HKFSEG35M2S7|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APS2-NodeUsage:cache.r4.16xlarge|ap-southeast-2|AmazonElastiCache|cache.r4.16xlarge|ElastiCache Memcached|2.1|8.736|0.446955616048082|47425|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|102613|229582.08|126969.08|55.304|64|407
NJV2HKFSEG35M2S7|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APS2-NodeUsage:cache.r4.16xlarge|ap-southeast-2|AmazonElastiCache|cache.r4.16xlarge|ElastiCache Memcached|2.848|8.736|0.650910733102514|24864|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|49812.48|76527.36|26714.88|34.909|64|407
4V554PUNYBHKG3GG|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|NodeUsage:cache.r4.16xlarge|us-east-1|AmazonElastiCache|cache.r4.16xlarge|ElastiCache Memcached|1.966|7.28|0.541518641176175|17312|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|34534.16|63772.8|29238.64|45.848|64|407
4V554PUNYBHKG3GG|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|NodeUsage:cache.r4.16xlarge|us-east-1|AmazonElastiCache|cache.r4.16xlarge|ElastiCache Memcached|1.458|7.28|0.37305476106846|33056|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|71372.24|191318.4|119946.16|62.695|64|407
Y3NGAR8W7YPEYT9F|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|USE2-NodeUsage:cache.r4.8xlarge|us-east-2|AmazonElastiCache|cache.r4.8xlarge|ElastiCache Redis|0.983|3.64|0.541518641176175|8656|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|17267.08|31886.4|14619.32|45.848|32|203.26
Y3NGAR8W7YPEYT9F|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|USE2-NodeUsage:cache.r4.8xlarge|us-east-2|AmazonElastiCache|cache.r4.8xlarge|ElastiCache Redis|0.729|3.64|0.37305476106846|16528|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|35686.12|95659.2|59973.08|62.695|32|203.26
EPP8FFPEJUN6N6E6|VHSX6N8RTZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|APN1-NodeUsage:cache.m1.small|ap-northeast-1|AmazonElastiCache|cache.m1.small|ElastiCache Redis|0.034|0.071|0.517996870109546|73|3|LIGHT_UTILIZATION|STANDARD|RESERVED|3::LIGHT_UTILIZATION::STANDARD|966.52|1865.88|899.36|48.2|1|1.3
EPP8FFPEJUN6N6E6|JRBFQ5DASS|ElastiCache Redis|Shared|CreateCacheCluster:0002|APN1-NodeUsage:cache.m1.small|ap-northeast-1|AmazonElastiCache|cache.m1.small|ElastiCache Redis|0.029|0.071|0.596565695543122|117|1|MEDIUM_UTILIZATION|STANDARD|RESERVED|1::MEDIUM_UTILIZATION::STANDARD|371.04|621.96|250.92|40.343|1|1.3
EPP8FFPEJUN6N6E6|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|APN1-NodeUsage:cache.m1.small|ap-northeast-1|AmazonElastiCache|cache.m1.small|ElastiCache Redis|0.022|0.071|0.526914914142389|135|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|327.72|621.96|294.24|47.309|1|1.3
EPP8FFPEJUN6N6E6|DK9W8XRWES|ElastiCache Redis|Shared|CreateCacheCluster:0002|APN1-NodeUsage:cache.m1.small|ap-northeast-1|AmazonElastiCache|cache.m1.small|ElastiCache Redis|0.042|0.071|0.668724676828092|48|1|LIGHT_UTILIZATION|STANDARD|RESERVED|1::LIGHT_UTILIZATION::STANDARD|415.92|621.96|206.04|33.128|1|1.3
EPP8FFPEJUN6N6E6|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|APN1-NodeUsage:cache.m1.small|ap-northeast-1|AmazonElastiCache|cache.m1.small|ElastiCache Redis|0.018|0.071|0.364460737024889|207|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|680.04|1865.88|1185.84|63.554|1|1.3
EPP8FFPEJUN6N6E6|KGRZ3REEDN|ElastiCache Redis|Shared|CreateCacheCluster:0002|APN1-NodeUsage:cache.m1.small|ap-northeast-1|AmazonElastiCache|cache.m1.small|ElastiCache Redis|0.023|0.071|0.422020708727249|183|3|MEDIUM_UTILIZATION|STANDARD|RESERVED|3::MEDIUM_UTILIZATION::STANDARD|787.44|1865.88|1078.44|57.798|1|1.3
FZWWP5KTN7HQC9AZ|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|APS2-NodeUsage:cache.m1.medium|ap-southeast-2|AmazonElastiCache|cache.m1.medium|ElastiCache Redis|0.034|0.146|0.343122537061362|423|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|1316.52|3836.88|2520.36|65.688|1|3.35
FZWWP5KTN7HQC9AZ|JRBFQ5DASS|ElastiCache Redis|Shared|CreateCacheCluster:0002|APS2-NodeUsage:cache.m1.medium|ap-southeast-2|AmazonElastiCache|cache.m1.medium|ElastiCache Redis|0.052|0.146|0.529742916119347|222|1|MEDIUM_UTILIZATION|STANDARD|RESERVED|1::MEDIUM_UTILIZATION::STANDARD|677.52|1278.96|601.44|47.026|1|3.35
FZWWP5KTN7HQC9AZ|VHSX6N8RTZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|APS2-NodeUsage:cache.m1.medium|ap-southeast-2|AmazonElastiCache|cache.m1.medium|ElastiCache Redis|0.062|0.146|0.461666770918038|142|3|LIGHT_UTILIZATION|STANDARD|RESERVED|3::LIGHT_UTILIZATION::STANDARD|1771.36|3836.88|2065.52|53.833|1|3.35
FZWWP5KTN7HQC9AZ|DK9W8XRWES|ElastiCache Redis|Shared|CreateCacheCluster:0002|APS2-NodeUsage:cache.m1.medium|ap-southeast-2|AmazonElastiCache|cache.m1.medium|ElastiCache Redis|0.078|0.146|0.610089447676237|97|1|LIGHT_UTILIZATION|STANDARD|RESERVED|1::LIGHT_UTILIZATION::STANDARD|780.28|1278.96|498.68|38.991|1|3.35
FZWWP5KTN7HQC9AZ|KGRZ3REEDN|ElastiCache Redis|Shared|CreateCacheCluster:0002|APS2-NodeUsage:cache.m1.medium|ap-southeast-2|AmazonElastiCache|cache.m1.medium|ElastiCache Redis|0.04|0.146|0.36571380913659|352|3|MEDIUM_UTILIZATION|STANDARD|RESERVED|3::MEDIUM_UTILIZATION::STANDARD|1403.2|3836.88|2433.68|63.429|1|3.35
FZWWP5KTN7HQC9AZ|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|APS2-NodeUsage:cache.m1.medium|ap-southeast-2|AmazonElastiCache|cache.m1.medium|ElastiCache Redis|0.043|0.146|0.505629574028899|270|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|646.68|1278.96|632.28|49.437|1|3.35
9JQZFMXBA5DVY5GV|VHSX6N8RTZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|APN1-NodeUsage:cache.m2.2xlarge|ap-northeast-1|AmazonElastiCache|cache.m2.2xlarge|ElastiCache Redis|0.303|0.66|0.489417001060837|526|3|LIGHT_UTILIZATION|STANDARD|RESERVED|3::LIGHT_UTILIZATION::STANDARD|8488.84|17344.8|8855.96|51.058|4|33.8
9JQZFMXBA5DVY5GV|JRBFQ5DASS|ElastiCache Redis|Shared|CreateCacheCluster:0002|APN1-NodeUsage:cache.m2.2xlarge|ap-northeast-1|AmazonElastiCache|cache.m2.2xlarge|ElastiCache Redis|0.272|0.66|0.552566763525668|812|1|MEDIUM_UTILIZATION|STANDARD|RESERVED|1::MEDIUM_UTILIZATION::STANDARD|3194.72|5781.6|2586.88|44.743|4|33.8
